,Created At,Text,Geo Coordinates.latitude,Geo Coordinates.longitude,User Location,Username,User Screen Name,Retweet Count,Classificacao,Observação,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
8027,Sat Feb 11 11:18:35 +0000 2017,Polícia apreende drogas em Montes Claros e um homem é preso https://t.co/9YjpBZ7AtV,,,Manaus-Amazonas,fabricio moraes,fabriciomoraes9,0,Positivo,,,,,,,,,,,,,,,,
8028,Sat Feb 11 10:47:16 +0000 2017,Polícia apreende drogas em Montes Claros e um homem é preso https://t.co/HFspFe35NF https://t.co/Mnrv9BBzvN,,,Belo Horizonte - Minas Gerais,Cleber Junqueira,MinasVans,0,Positivo,,,,,,,,,,,,,,,,
8029,Sat Feb 11 10:47:16 +0000 2017,Polícia apreende drogas em Montes Claros e um homem é preso https://t.co/p7lDd7U9p5 https://t.co/MMHPh71Ec0,,,"São Luís, Brasil",Brutos #Timbeta #Sdv,B4utos,0,Positivo,,,,,,,,,,,,,,,,
8030,Sat Feb 11 10:30:21 +0000 2017,Polícia apreende drogas em Montes Claros e um homem é preso https://t.co/rt3l72AKLE,,,,G1 Grande Minas,G1GrandeMinas,0,Positivo,,,,,,,,,,,,,,,,
8031,Sat Feb 11 11:05:11 +0000 2017,Polícia apreende drogas em Montes Claros e um homem é preso https://t.co/zaFV8eTM4d,,,,Jefferson,jeffersonns3,0,Positivo,,,,,,,,,,,,,,,,
8032,Sat Feb 11 07:31:15 +0000 2017,Polícia Civil de Minas Gerais prende ex-vereador de Esmeraldas acusado de tráfico de droga… https://t.co/0hDdidcTGP https://t.co/8LDdKaalPm,,,Woldwide,USA Videos,USA_OPP,1,Positivo,,,,,,,,,,,,,,,,
8033,Thu Feb 09 15:46:22 +0000 2017,Polícia Civil de Minas Gerais prende ex-vereador de Esmeraldas acusado de tráfico de droga… https://t.co/0hDdidcTGP https://t.co/ngzrl9XZ9V,,,Woldwide,USA Videos,USA_OPP,0,Positivo,,,,,,,,,,,,,,,,
8034,Wed Feb 08 10:31:04 +0000 2017,Polícia Civil de Minas Gerais prende ex-vereador de Esmeraldas acusado de tráfico de droga… https://t.co/3YcUVoEL6D https://t.co/BvR09YMk8V,,,On the MY WORLD TOUR!!!,Brook Talent,Brook_Talent,0,Positivo,,,,,,,,,,,,,,,,
8035,Sun Feb 12 11:41:09 +0000 2017,Polícia Civil de Minas Gerais prende ex-vereador de Esmeraldas acusado de tráfico de droga… https://t.co/4SNAs0jqkr https://t.co/ksYOvMoVxs,,,WorldWide,The Runyt Movies,AZpornsites,0,Positivo,,,,,,,,,,,,,,,,
8036,Sat Feb 11 13:43:35 +0000 2017,Polícia Civil de Minas Gerais prende ex-vereador de Esmeraldas acusado de tráfico de droga… https://t.co/5GGcol65qz https://t.co/GB57LJbfNg,,,WorldWide,Hartburn Videos,totalpornsites,0,Positivo,,,,,,,,,,,,,,,,
8037,Fri Feb 10 10:15:51 +0000 2017,Polícia Civil de Minas Gerais prende ex-vereador de Esmeraldas acusado de tráfico de droga… https://t.co/6rlVNo3w9x https://t.co/PZyz47SO5f,,,Red Hour Films - Los Angeles,Beula Huling,Beula_Huling,0,Positivo,,,,,,,,,,,,,,,,
8038,Thu Feb 09 16:47:23 +0000 2017,Polícia Civil de Minas Gerais prende ex-vereador de Esmeraldas acusado de tráfico de droga… https://t.co/9ZcUwbLioQ https://t.co/uVXNEH3XZu,,,Everywhere,Ginny Fredley,Ginny_Fredley,0,Positivo,,,,,,,,,,,,,,,,
8039,Thu Feb 09 18:10:05 +0000 2017,Polícia Civil de Minas Gerais prende ex-vereador de Esmeraldas acusado de tráfico de droga… https://t.co/aYzZrjXSQm https://t.co/EltJ6BqK7C,,,Weeknights,Melba Tyrie,Melba_Tyrie,0,Positivo,,,,,,,,,,,,,,,,
8040,Wed Feb 08 21:16:03 +0000 2017,Polícia Civil de Minas Gerais prende ex-vereador de Esmeraldas acusado de tráfico de droga… https://t.co/iNDxGqE0IN https://t.co/9WnllJJ71N,,,"Hollywood, CA",Mireya Cova,Mireya_Cova,0,Positivo,,,,,,,,,,,,,,,,
8041,Mon Feb 13 00:32:22 +0000 2017,Polícia Civil de Minas Gerais prende ex-vereador de Esmeraldas acusado de tráfico de droga… https://t.co/iNDxGqE0IN https://t.co/mwR9dusFh7,,,"Hollywood, CA",Mireya Cova,Mireya_Cova,1,Positivo,,,,,,,,,,,,,,,,
8042,Sun Feb 12 02:16:34 +0000 2017,Polícia Civil de Minas Gerais prende ex-vereador de Esmeraldas acusado de tráfico de droga… https://t.co/JwwJU8xPRP https://t.co/fAsYbfNTso,,,"San Diego, CA",Madge Losa,Madge_Losa,0,Positivo,,,,,,,,,,,,,,,,
8043,Wed Feb 08 11:28:05 +0000 2017,Polícia Civil de Minas Gerais prende ex-vereador de Esmeraldas acusado de tráfico de droga… https://t.co/xStJlHQxVR https://t.co/4fLqTFTsth,,,"Seattle, WA",Lurline Lodeiro,Lurline_Lodeiro,0,Positivo,,,,,,,,,,,,,,,,
8044,Sat Feb 11 11:54:41 +0000 2017,Polícia Civil de Minas Gerais prende ex-vereador de Esmeraldas acusado de tráfico de drogas. https://t.co/asNehD5Tjm,,,New York City,George Krohn,George_Krohn,0,Positivo,,,,,,,,,,,,,,,,
8045,Thu Feb 09 19:32:18 +0000 2017,Polícia Civil faz maior apreensão de drogas sintéticas da história | Tribuna de Minas https://t.co/jQpICQ4rGe via @tribunademinas,,,,Fábio B. A. Brugger,FBABrugger,0,Positivo,,,,,,,,,,,,,,,,
8046,Wed Feb 08 21:17:54 +0000 2017,"Polícia Civil flagra entrega de drogas e celulares a presos em Divinópolis, MG https://t.co/4dk6dQmINn https://t.co/ZeGwcPCTIG",,,United States,Kira Zavodny,Kira_Zavodny,0,Positivo,,,,,,,,,,,,,,,,
8047,Thu Feb 09 01:12:28 +0000 2017,"Polícia Civil flagra entrega de drogas e celulares a presos em Divinópolis, MG https://t.co/4HEntfbkCu https://t.co/H6jKNZHoNE",,,NYC,Juliana Barman,Juliana_Barman,0,Positivo,,,,,,,,,,,,,,,,
8048,Sat Feb 11 19:17:11 +0000 2017,"Polícia Civil flagra entrega de drogas e celulares a presos em Divinópolis, MG https://t.co/8MBHI71yAa https://t.co/UwbEGNFlky",,,Worldwide,Zoolan Videos,amateurbrooke,0,Positivo,,,,,,,,,,,,,,,,
8049,Tue Feb 07 01:55:35 +0000 2017,"Polícia Civil flagra entrega de drogas e celulares a presos em Divinópolis, MG https://t.co/CZBviIxPDf https://t.co/4rBdRs0Q4V",,,"Hollywood, CA",Alesia Ostberg,Alesia_Ostberg,0,Positivo,,,,,,,,,,,,,,,,
8050,Thu Feb 09 02:14:32 +0000 2017,"Polícia Civil flagra entrega de drogas e celulares a presos em Divinópolis, MG https://t.co/E15LWSMIQS https://t.co/XwLQzFlKdi",,,"New York, USA",Awilda Cobern,Awilda_Cobern,0,Positivo,,,,,,,,,,,,,,,,
8051,Sat Feb 11 08:30:39 +0000 2017,"Polícia Civil flagra entrega de drogas e celulares a presos em Divinópolis, MG https://t.co/e4vQRxHXQh https://t.co/sR1OZ0bSYu",,,"Seattle, WA",Lurline Lodeiro,Lurline_Lodeiro,0,Positivo,,,,,,,,,,,,,,,,
8052,Wed Feb 08 17:31:41 +0000 2017,"Polícia Civil flagra entrega de drogas e celulares a presos em Divinópolis, MG https://t.co/FMVraLj4yU https://t.co/9l4Xketx4V",,,Woldwide,USA Videos,USA_OPP,0,Positivo,,,,,,,,,,,,,,,,
8053,Sat Feb 11 20:24:33 +0000 2017,"Polícia Civil flagra entrega de drogas e celulares a presos em Divinópolis, MG https://t.co/pxehSEmK6Q https://t.co/4UpXv0hV1Y",,,NYC and San Francisco,Dorris Dechart,Dorris_Dechart,0,Positivo,,,,,,,,,,,,,,,,
8054,Fri Feb 10 15:23:36 +0000 2017,"Polícia Civil flagra entrega de drogas e celulares a presos em Divinópolis, MG https://t.co/sB4Brjwo8j https://t.co/QQ26BmeaEh",,,Red Hour Films - Los Angeles,Beula Huling,Beula_Huling,0,Positivo,,,,,,,,,,,,,,,,
8055,Wed Feb 08 13:56:20 +0000 2017,"Polícia Civil flagra entrega de drogas e celulares a presos em Divinópolis, MG https://t.co/x4C02EG5nQ https://t.co/Ri9Hf7iQ7t",,,"Los Angeles, ca",Lovella Sorgi,Lovella_Sorgi,0,Positivo,,,,,,,,,,,,,,,,
8056,Sun Feb 12 19:52:08 +0000 2017,"Polícia detém suspeitos de sequestro em Guarani, MG https://t.co/4wNsWT3NHq https://t.co/fDJmAwnkXA",,,Weeknights,Melba Tyrie,Melba_Tyrie,0,Positivo,,,,,,,,,,,,,,,,
8057,Fri Feb 10 10:25:11 +0000 2017,"Polícia detém suspeitos de sequestro em Guarani, MG https://t.co/4wNsWT3NHq https://t.co/wxCLVOkZNa",,,Weeknights,Melba Tyrie,Melba_Tyrie,0,Positivo,,,,,,,,,,,,,,,,
8058,Sat Feb 11 20:44:34 +0000 2017,"Polícia detém suspeitos de sequestro em Guarani, MG https://t.co/I0CEQsrhM1 https://t.co/3wx5K8It6N",,,"Hollywood, CA",Alesia Ostberg,Alesia_Ostberg,0,Positivo,,,,,,,,,,,,,,,,
8059,Fri Feb 10 23:31:47 +0000 2017,"Polícia detém suspeitos de sequestro em Guarani, MG https://t.co/K7vGozHh0L https://t.co/Vv1qNvkUn9",,,New York City,Mazie Ebinger,Mazie_Ebinger,0,Positivo,,,,,,,,,,,,,,,,
8060,Sun Feb 12 13:03:27 +0000 2017,"Polícia detém suspeitos de sequestro em Guarani, MG https://t.co/p1advqZhdJ https://t.co/gScQzph3xP",,,WorldWide,Hartburn Videos,totalpornsites,0,Positivo,,,,,,,,,,,,,,,,
8061,Mon Feb 13 03:06:07 +0000 2017,"Polícia detém suspeitos de sequestro em Guarani, MG https://t.co/ReykUtYXLI https://t.co/aTZTaAkdJv",,,WorldWide,Treasure Videos 24/7,pornsitespot,0,Positivo,,,,,,,,,,,,,,,,
8062,Fri Feb 10 16:13:20 +0000 2017,"Polícia detém suspeitos de sequestro em Guarani, MG https://t.co/RSrnJcsO6B https://t.co/euiXrA4OyD",,,WorldWide,Lestat Videos,RunytOfficial,0,Positivo,,,,,,,,,,,,,,,,
8063,Tue Feb 07 03:29:23 +0000 2017,"Polícia detém suspeitos de sequestro em Guarani, MG https://t.co/YZeyevQOvi https://t.co/q98IgVuosM",,,WorldWide,Kaboomga Videos,hotpornsites,0,Positivo,,,,,,,,,,,,,,,,
8064,Thu Feb 09 15:28:06 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/1dF8hOTPQx https://t.co/30tlByhIsF,,,,RADIO PONTO NET,radiopontonet,0,Positivo,,,,,,,,,,,,,,,,
8065,Thu Feb 09 15:28:14 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/3P1CXH7guW https://t.co/hmSmHugbnf,,,"-16.683649,-49.268102",vonivar,vonivar,0,Positivo,,,,,,,,,,,,,,,,
8066,Thu Feb 09 15:29:10 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/4ykiumE2FF,,,,Ana Cristina,anacrisfuzi,0,Positivo,,,,,,,,,,,,,,,,
8067,Thu Feb 09 15:33:19 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/9ez4NwAgj2 https://t.co/hw2w4Rk95v,,,Belo Horizonte - Minas Gerais,Vans BH - Shows BH,3213_4360,0,Positivo,,,,,,,,,,,,,,,,
8068,Thu Feb 09 15:33:58 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/BtB83Cqyql https://t.co/9mtqLvhBoX,,,"Belo Horizonte, Brasil",Turismo em Vans MG,TurismoVansMG,0,Positivo,,,,,,,,,,,,,,,,
8069,Thu Feb 09 15:30:31 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/DyfJeNhSik,,,,Valfredo,Valfredoqs,0,Positivo,,,,,,,,,,,,,,,,
8070,Thu Feb 09 15:28:17 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/EL1F4XLAmu,,,Manaus-Amazonas,fabricio moraes,fabriciomoraes9,0,Positivo,,,,,,,,,,,,,,,,
8071,Thu Feb 09 15:28:24 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/FxLQIYAu9v https://t.co/ELun0EEXpp,,,,flavio,keketimbeta,0,Positivo,,,,,,,,,,,,,,,,
8072,Thu Feb 09 15:31:24 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/g6OVLoGYeA,,,,Jefferson,jeffersonns3,0,Positivo,,,,,,,,,,,,,,,,
8073,Thu Feb 09 15:38:49 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/Gvtva4SGQ2,,,,Vinicius paulo,timbetanovo122,0,Positivo,,,,,,,,,,,,,,,,
8074,Thu Feb 09 15:12:09 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/H7ZiYxPqtS,,,Minas Gerais,G1 Zona da Mata,g1zonadamata,0,Positivo,,,,,,,,,,,,,,,,
8075,Thu Feb 09 15:33:21 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/jXbz4ViExK https://t.co/8HTKBLA5u9,,,Belo Horizonte - Minas Gerais,Marcelo Rezende,Televans,0,Positivo,,,,,,,,,,,,,,,,
8076,Thu Feb 09 15:27:05 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/kkz6I8kjsP #TimBeta,,,,Iuri Pohl #TimBeta,iuripohl,0,Positivo,,,,,,,,,,,,,,,,
8077,Thu Feb 09 16:01:45 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/kPV3i3AdIn,,,Salvador/Ba,#Lost_in_Life,cristianomcruz,0,Positivo,,,,,,,,,,,,,,,,
8078,Thu Feb 09 15:30:22 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/L1oNWCv8o1,,,,Jean Souza Abreu,jeansouzaabreu,0,Positivo,,,,,,,,,,,,,,,,
8079,Thu Feb 09 15:28:31 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/MPXXkx6Fqv https://t.co/ONwEXNMGXO,,,"Brasília, Brasil",Luiza Cruz,donpiccone,0,Positivo,,,,,,,,,,,,,,,,
8080,Thu Feb 09 15:28:13 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/NewdfLaz73 https://t.co/kLrSFpt50k,,,"Minas Gerais, Brasil",Matheus Pedrosa,PedrosaMatheus,0,Positivo,,,,,,,,,,,,,,,,
8081,Thu Feb 09 15:33:52 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/PmAhKoQOB3,,,Babilonia,Werner,rocha_werner,0,Positivo,,,,,,,,,,,,,,,,
8082,Thu Feb 09 15:45:11 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/pSpaF8Pt1B,,,,Eellen Bittencurt,EllenBittenc,0,Positivo,,,,,,,,,,,,,,,,
8083,Thu Feb 09 15:28:29 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/qfotbtxa3d #OperaçãoBetaLab https://t.co/yJk85zW0BX,,,,Kelly,KellyKaroll,1,Positivo,,,,,,,,,,,,,,,,
8084,Thu Feb 09 15:30:37 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/R0XdtNJ8dx,,,,test90556,test90556,0,Positivo,,,,,,,,,,,,,,,,
8085,Thu Feb 09 15:28:28 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/S9HlIEIEUF,,,,Jefferson,jeffersonns3,0,Positivo,,,,,,,,,,,,,,,,
8086,Thu Feb 09 15:12:09 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/Tg0Tv4CHxn,,,,G1 MG,g1mg,0,Positivo,,,,,,,,,,,,,,,,
8087,Thu Feb 09 15:28:11 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/VbW2VHjk7I,,,Fortaleza - Ceará - Brazil,Sobral Host,sobralhost,0,Positivo,,,,,,,,,,,,,,,,
8088,Thu Feb 09 15:27:58 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/VKtJOQW3gS https://t.co/iiF4tzWN6T,,,,fodido,eufodeu,0,Positivo,,,,,,,,,,,,,,,,
8089,Thu Feb 09 15:28:29 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/wcGsyAkf8U https://t.co/631GBcTvfE,,,,Joah Miranda,joahmiranda,0,Positivo,,,,,,,,,,,,,,,,
8090,Thu Feb 09 15:32:09 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/WGKiNilYP2 #G1,,,,Atual Noticia,AtualNoticia,0,Positivo,,,,,,,,,,,,,,,,
8091,Thu Feb 09 15:31:08 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/XJ4mUzkfxp https://t.co/Q9JiCscKox,,,,Priscila #timbeta,prisca_neves,0,Positivo,,,,,,,,,,,,,,,,
8092,Thu Feb 09 15:33:44 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/XvvVZwsO40,,,Babilonia,Werner,rocha_werner,0,Positivo,,,,,,,,,,,,,,,,
8093,Thu Feb 09 15:30:09 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/z7FUa10SPP,,,Guarulhos - SP,Leonardo Nascimento,leonardogru,0,Positivo,,,,,,,,,,,,,,,,
8094,Thu Feb 09 15:28:24 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/ziPthKzWpe,,,Guarulhos - SP,Leonardo Nascimento,leonardogru,0,Positivo,,,,,,,,,,,,,,,,
8095,Thu Feb 09 15:31:00 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios: Esta foi a maior apreensão deste tipo em… https://t.co/5LnkkoOi7S,,,Belém-PA,Fábio Monteiro,fmmnet,0,Positivo,,,,,,,,,,,,,,,,
8096,Thu Feb 09 15:28:34 +0000 2017,Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios: Esta foi a maior apreensão deste tipo em…… https://t.co/DF68aMQFSw,,,Brasil Natal/RN,Lucas Medeiros �©™,parabolicalucas,0,Positivo,,,,,,,,,,,,,,,,
8097,Sun Feb 12 00:37:18 +0000 2017,"Polícia Federal e Polícia Civil combatem roubo de cargas em Medina, MG https://t.co/1pRU6niGie https://t.co/Av6voVzX28",,,"San Diego, CA",Petrina Forshey,Petrina_Forshey,1,Positivo,,,,,,,,,,,,,,,,
8098,Mon Feb 13 07:06:18 +0000 2017,"Polícia Federal e Polícia Civil combatem roubo de cargas em Medina, MG https://t.co/GfyjQpPH4p https://t.co/sDfc19qZig",,,"California,",Timothy Blenman,Timothy_Blenman,1,Positivo,,,,,,,,,,,,,,,,
8099,Wed Feb 08 12:42:06 +0000 2017,"Polícia Federal e Polícia Civil combatem roubo de cargas em Medina, MG https://t.co/slXofWm6TU https://t.co/Fw2UyE1V8s",,,WorldWide,Kaboomga Videos,hotpornsites,0,Positivo,,,,,,,,,,,,,,,,
8100,Sun Feb 12 17:44:17 +0000 2017,"Polícia Federal e Polícia Civil combatem roubo de cargas em Medina, MG https://t.co/UYK8hMu6zr https://t.co/i13DkeReK7",,,United States,Kira Zavodny,Kira_Zavodny,2,Positivo,,,,,,,,,,,,,,,,
8101,Wed Feb 08 14:27:50 +0000 2017,Polícia Militar apreende autor de tráfico de drogas em Ouro Preto-MG https://t.co/CA3LY7wcYB,,,Ouro Preto - MG Brasil,jornalvozativa.com,jornalvozativa,1,Positivo,,,,,,,,,,,,,,,,
8102,Wed Feb 08 14:26:37 +0000 2017,Polícia Militar apreende autor de tráfico de drogas em Ouro Preto-MG https://t.co/lQYXTgNDBz,,,Ouro Preto - MG Brasil,jornalvozativa.com,jornalvozativa,0,Positivo,,,,,,,,,,,,,,,,
8103,Wed Feb 08 14:22:02 +0000 2017,"Polícia Militar apreende menor por tráfico de drogas e posse ilegal de arma de fogo, no bairro São Francisco, em... https://t.co/8M2NIcX93q",,,Ouro Preto - MG Brasil,jornalvozativa.com,jornalvozativa,0,Positivo,,,,,,,,,,,,,,,,
8104,Wed Feb 08 14:21:52 +0000 2017,"Polícia Militar apreende menor por tráfico de drogas e posse ilegal de arma de fogo, no bairro São Francisco, em... https://t.co/diQOvvlhLL",,,Ouro Preto - MG Brasil,jornalvozativa.com,jornalvozativa,1,Positivo,,,,,,,,,,,,,,,,
8105,Tue Feb 07 16:21:45 +0000 2017,Polícia Militar prende autor de tráfico de drogas em Ouro Preto-MG https://t.co/FilVuY0OgX,,,Ouro Preto - MG Brasil,jornalvozativa.com,jornalvozativa,0,Positivo,,,,,,,,,,,,,,,,
8106,Tue Feb 07 19:10:37 +0000 2017,Polícia Militar prende três autores de roubo às margens da MG-050 em Mateus Leme https://t.co/I5Aq4NblvL,,,"Mateus Leme, Brasil",Mais Informação,informacaoml,0,Positivo,,,,,,,,,,,,,,,,
8107,Thu Feb 09 21:06:54 +0000 2017,"Polícia prende suspeito de tráfico de drogas em Santana do Paraíso, MG https://t.co/6CpOzu6AH5 https://t.co/uEkMQrP9Te",,,"Hollywood, USA",Ileana Bischel,Ileana_Bischel,0,Positivo,,,,,,,,,,,,,,,,
8108,Thu Feb 09 01:50:11 +0000 2017,"Polícia prende suspeito de tráfico de drogas em Santana do Paraíso, MG https://t.co/AVXjynUmtN https://t.co/4n9rhbBlA8",,,WorldWide,Lestat Videos,RunytOfficial,0,Positivo,,,,,,,,,,,,,,,,
8109,Fri Feb 10 14:58:37 +0000 2017,"Polícia prende suspeito de tráfico de drogas em Santana do Paraíso, MG https://t.co/GhwzrynIKA https://t.co/Q0cKnvbfkn",,,WorldWide,Hartburn Videos,totalpornsites,0,Positivo,,,,,,,,,,,,,,,,
8110,Sat Feb 11 05:54:08 +0000 2017,"Polícia prende suspeito de tráfico de drogas em Santana do Paraíso, MG https://t.co/ReP2ZDOGIn https://t.co/P3WNLtnSb8",,,On the MY WORLD TOUR!!!,Minda Devoll,Minda_Devoll,0,Positivo,,,,,,,,,,,,,,,,
8111,Fri Feb 10 10:09:18 +0000 2017,"Polícia prende traficantes com drogas e armas em Minas Gerais https://t.co/FwANIoGXXC #CidadeAlerta
RT @cidadealerta
#BrasilPerigoso",,,"Carapicuíba, Brasil",Kiel Notícias ® �,kielnoticias,0,Positivo,,,,,,,,,,,,,,,,
8112,Fri Feb 10 10:00:00 +0000 2017,Polícia prende traficantes com drogas e armas em Minas Gerais https://t.co/N7RCRdSQuY #CidadeAlerta,,,,Cidade Alerta,cidadealerta,2,Positivo,,,,,,,,,,,,,,,,
8113,Sat Feb 11 19:58:19 +0000 2017,POMPÉU-MG: Assista o momento da prisão dos responsáveis pelo tiroteio em frente ao quartel… https://t.co/D0qnzrANT5 https://t.co/fAiddEjIiu,,,"Seattle, WA",Ressie Gusky,Ressie_Gusky,0,Positivo,,,,,,,,,,,,,,,,
8114,Sun Feb 12 19:47:30 +0000 2017,POMPÉU-MG: Assista o momento da prisão dos responsáveis pelo tiroteio em frente ao quartel… https://t.co/fZR65r3UFl https://t.co/FciZU4IP9p,,,Woldwide,USA Videos,USA_OPP,0,Positivo,,,,,,,,,,,,,,,,
8115,Sat Feb 11 03:32:20 +0000 2017,POMPÉU-MG: Assista o momento da prisão dos responsáveis pelo tiroteio em frente ao quartel… https://t.co/Ydn24BWYxp https://t.co/woZvIJ5qBP,,,"Hollywood, USA",Ileana Bischel,Ileana_Bischel,0,Positivo,,,,,,,,,,,,,,,,
8116,Tue Feb 07 15:24:02 +0000 2017,"Quadrilha é presa por tráfico de drogas em Timóteo, MG https://t.co/8L28GgNO8R https://t.co/bZIJ2afUcD",,,NYC and San Francisco,Dorris Dechart,Dorris_Dechart,0,Positivo,,,,,,,,,,,,,,,,
8117,Sat Feb 11 12:24:06 +0000 2017,"Quadrilha é presa por tráfico de drogas em Timóteo, MG https://t.co/8nVafvW0xz https://t.co/2xz35TFvwl",,,United States,Kira Zavodny,Kira_Zavodny,0,Positivo,,,,,,,,,,,,,,,,
8118,Thu Feb 09 16:23:27 +0000 2017,"Quadrilha é presa por tráfico de drogas em Timóteo, MG https://t.co/8nVafvW0xz https://t.co/C97IKJMpvc",,,United States,Kira Zavodny,Kira_Zavodny,0,Positivo,,,,,,,,,,,,,,,,
8119,Sat Feb 11 14:30:43 +0000 2017,"Quadrilha é presa por tráfico de drogas em Timóteo, MG https://t.co/Bpd8ZGQtTV https://t.co/Lp4UZU59b7",,,NYC,Elnora Kiewiet,Elnora_Kiewiet,0,Positivo,,,,,,,,,,,,,,,,
8120,Wed Feb 08 06:05:35 +0000 2017,"Quadrilha é presa por tráfico de drogas em Timóteo, MG https://t.co/D8mQRV9jxT https://t.co/J9P2DczAEk",,,WorldWide,Hartburn Videos,totalpornsites,0,Positivo,,,,,,,,,,,,,,,,
8121,Tue Feb 07 01:35:25 +0000 2017,"Quadrilha é presa por tráfico de drogas em Timóteo, MG https://t.co/D8mQRV9jxT https://t.co/uriVyblDTZ",,,WorldWide,Hartburn Videos,totalpornsites,0,Positivo,,,,,,,,,,,,,,,,
8122,Tue Feb 07 21:09:50 +0000 2017,"Quadrilha é presa por tráfico de drogas em Timóteo, MG https://t.co/dHlapvJi0m https://t.co/KfWkGiDrP1",,,"Hollywood, CA",Alesia Ostberg,Alesia_Ostberg,0,Positivo,,,,,,,,,,,,,,,,
8123,Tue Feb 07 12:33:07 +0000 2017,"Quadrilha é presa por tráfico de drogas em Timóteo, MG https://t.co/gxu19lxT9u https://t.co/cu4jgBpnE9",,,NYC,Juliana Barman,Juliana_Barman,0,Positivo,,,,,,,,,,,,,,,,
8124,Sun Feb 12 00:27:12 +0000 2017,"Quadrilha é presa por tráfico de drogas em Timóteo, MG https://t.co/JJWpLsUWoC https://t.co/7WVKJNCANe",,,Weeknights,Melba Tyrie,Melba_Tyrie,0,Positivo,,,,,,,,,,,,,,,,
8125,Sat Feb 11 01:23:10 +0000 2017,"Quadrilha é presa por tráfico de drogas em Timóteo, MG https://t.co/sReh9qsarA https://t.co/jUYA8Dw25H",,,Red Hour Films - Los Angeles,Beula Huling,Beula_Huling,0,Positivo,,,,,,,,,,,,,,,,
8126,Wed Feb 08 13:14:27 +0000 2017,"Quadrilha é presa por tráfico de drogas em Timóteo, MG https://t.co/tQ8qCtd0tu https://t.co/KtVrOxYPxP",,,"San Diego, CA",Petrina Forshey,Petrina_Forshey,0,Positivo,,,,,,,,,,,,,,,,
8127,Thu Feb 09 21:17:18 +0000 2017,"Quadrilha é presa por tráfico de drogas em Timóteo, MG https://t.co/W5yD5G1Fj3 https://t.co/odYs7E57Km",,,Everywhere,Ginny Fredley,Ginny_Fredley,0,Positivo,,,,,,,,,,,,,,,,
