id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,target,song_title,artist
1712,0.0987,0.614,201040,0.857,0.0,1,0.177,-4.171,0,0.111,164.146,4.0,0.655,0,Boyfriend,Big Time Rush
1713,0.0735,0.531,224333,0.771,0.0,4,0.17,-6.162,1,0.0468,159.973,4.0,0.608,0,Worldwide,Big Time Rush
1714,0.0273,0.599,197587,0.888,0.0,11,0.28,-2.931,0,0.0514,121.05,4.0,0.84,0,Big Time Rush,Big Time Rush
1715,0.178,0.644,200613,0.842,0.0,8,0.0796,-4.787,1,0.0429,99.05,4.0,0.852,0,Popular Song,MIKA
1716,0.0671,0.543,183960,0.852,0.0,1,0.0822,-3.737,1,0.0787,129.023,4.0,0.689,0,All About Tonight - featuring Cymphonique Miller,How To Rock Cast
1717,0.219,0.638,209933,0.705,0.0,2,0.156,-4.47,1,0.035,91.961,4.0,0.292,0,Count On You,Big Time Rush
1718,0.0196,0.437,175587,0.802,0.0,2,0.0709,-5.709,1,0.0997,121.387,5.0,0.604,0,I Know You Know,Big Time Rush
1719,0.000479,0.695,218187,0.579,0.0,0,0.0556,-5.066,1,0.0325,88.957,4.0,0.731,0,Bring It All to Me,Blaque
1720,0.0117,0.85,258113,0.398,0.0,7,0.263,-9.816,1,0.0534,99.717,4.0,0.717,0,Too Close,Next
1721,0.0453,0.841,278467,0.552,0.00154,7,0.0533,-10.345,1,0.0498,99.018,4.0,0.596,0,I'm So Into You,SWV
1722,0.409,0.618,291880,0.688,6.32e-06,5,0.3,-5.867,0,0.0477,78.311,4.0,0.561,0,Don't Let Go (Love),En Vogue
1723,0.0029,0.583,271093,0.681,6.03e-05,11,0.0999,-8.152,0,0.0585,188.256,4.0,0.57,0,Candy Rain,Soul For Real
1724,0.067,0.829,243159,0.652,0.0,7,0.0812,-8.693,0,0.108,99.581,4.0,0.717,0,Wifey,Next
1725,0.396,0.635,329907,0.53,0.0,8,0.118,-8.1,1,0.0328,116.631,4.0,0.204,0,On Bended Knee,Boyz II Men
1726,0.267,0.809,275080,0.522,1.97e-05,10,0.0729,-8.747,0,0.0821,99.001,4.0,0.879,0,Get It On Tonite,Montell Jordan
1727,0.074,0.642,348893,0.421,0.0,5,0.0676,-9.32,0,0.0237,74.849,3.0,0.453,0,End Of The Road,Boyz II Men
1728,0.105,0.563,235853,0.487,0.0,2,0.0884,-7.775,1,0.0234,142.53,3.0,0.248,0,I'll Make Love To You,Boyz II Men
1729,0.468,0.578,201280,0.375,0.0,0,0.156,-12.951,1,0.0272,89.605,4.0,0.561,0,Water Runs Dry,Boyz II Men
1730,0.499,0.571,301587,0.447,0.0,7,0.125,-8.757,1,0.0338,75.019,4.0,0.162,0,A Song For Mama,Boyz II Men
1731,0.0788,0.873,301200,0.591,0.0071,7,0.104,-8.942,1,0.102,123.091,4.0,0.49,0,Together Again,Janet Jackson
1732,0.135,0.729,272360,0.914,0.000672,2,0.156,-4.043,1,0.041,127.907,4.0,0.918,0,Someone To Call My Lover,Janet Jackson
1733,0.0264,0.815,283934,0.944,0.00038,1,0.181,-6.698,1,0.0513,115.219,4.0,0.681,0,Escapade,Janet Jackson
1734,0.0198,0.571,199640,0.87,6.6e-06,8,0.0564,-3.877,0,0.0641,172.716,4.0,0.815,0,Bye Bye Bye,*NSYNC
1735,0.3,0.55,266293,0.563,0.0,2,0.122,-7.019,1,0.0313,166.004,4.0,0.462,0,This I Promise You - Radio Edit,*NSYNC
1736,0.0479,0.647,191280,0.87,0.0,0,0.0485,-4.702,0,0.0798,165.103,4.0,0.906,0,It's Gonna Be Me,*NSYNC
1737,0.44,0.468,243493,0.535,0.0,10,0.101,-8.264,1,0.0436,168.001,4.0,0.298,0,God Must Have Spent a Little More Time on You - Remix,*NSYNC
1738,0.0743,0.754,199787,0.946,0.000391,8,0.401,-2.149,0,0.0403,112.042,4.0,0.865,0,I Want You Back - Radio Edit,*NSYNC
1739,0.0412,0.841,175520,0.866,0.0,11,0.212,-6.342,1,0.118,119.941,4.0,0.875,0,Pop - Radio Version,*NSYNC
1740,0.00799,0.685,209560,0.872,0.0,7,0.323,-6.939,1,0.0321,110.046,4.0,0.806,0,Tearin' up My Heart - Radio Edit,*NSYNC
1741,0.16,0.773,211907,0.801,0.0,0,0.111,-5.562,1,0.0281,98.205,4.0,0.8,0,As Long as You Love Me,Backstreet Boys
1742,0.066,0.798,232027,0.862,1.65e-06,11,0.168,-4.95,0,0.0336,100.031,4.0,0.893,0,Quit Playing Games (With My Heart),Backstreet Boys
1743,0.0877,0.527,287027,0.578,0.0,7,0.155,-6.012,0,0.0283,162.11,3.0,0.35,0,I'll Never Break Your Heart,Backstreet Boys
1744,0.0563,0.729,274827,0.561,0.0,1,0.0657,-7.162,1,0.028,95.981,4.0,0.395,0,All I Have to Give,Backstreet Boys
1745,0.117,0.697,203600,0.856,0.0,10,0.287,-4.439,0,0.0752,104.202,4.0,0.732,0,The Call,Backstreet Boys
1746,0.24,0.683,213027,0.687,0.0,6,0.131,-5.833,0,0.0274,99.035,4.0,0.486,0,I Want It That Way,Backstreet Boys
1747,0.245,0.634,234587,0.624,0.0,6,0.0767,-5.095,0,0.0255,167.992,4.0,0.668,0,Show Me the Meaning of Being Lonely,Backstreet Boys
1748,0.252,0.571,230280,0.77,0.0,9,0.154,-5.46,1,0.03,96.09,4.0,0.529,0,Shape of My Heart,Backstreet Boys
1749,0.0522,0.862,301520,0.479,0.00126,7,0.589,-9.199,1,0.0646,109.878,4.0,0.919,0,I'll Be Missing You (feat. 112),Diddy
1750,0.397,0.66,268800,0.707,0.0,6,0.211,-5.758,1,0.208,89.279,4.0,0.779,0,I Need A Girl (Part One) (feat. Usher & Loon),Diddy
1751,0.31,0.596,232573,0.661,0.0,5,0.0847,-6.239,0,0.226,129.491,5.0,0.864,0,Where the Party At,Jagged Edge
1752,0.26,0.725,296693,0.487,1.09e-05,8,0.431,-5.959,0,0.0368,136.086,4.0,0.595,0,I Wanna Know,Joe
1753,0.00819,0.651,232227,0.645,0.0,1,0.0919,-6.741,1,0.223,96.394,4.0,0.668,0,Stay,Ne-Yo
1754,0.273,0.699,207187,0.592,0.0,6,0.202,-8.298,1,0.262,94.933,4.0,0.587,0,So Sick,Ne-Yo
1755,0.304,0.654,222000,0.564,0.0,6,0.107,-7.186,1,0.235,86.948,4.0,0.458,0,When You're Mad,Ne-Yo
1756,0.265,0.622,220853,0.503,0.000473,8,0.0596,-6.417,1,0.0433,93.984,4.0,0.6,0,Sexy Love,Ne-Yo
1757,0.117,0.634,331240,0.528,2.26e-06,1,0.0565,-8.834,1,0.0309,128.0,4.0,0.187,0,All My Life,K-Ci & JoJo
1758,0.0786,0.779,254067,0.711,2.4e-05,0,0.373,-4.054,1,0.144,96.472,4.0,0.857,0,Take Me There - Remix,Blackstreet
1759,0.0058,0.686,267947,0.952,0.00333,9,0.283,-5.169,1,0.0458,104.889,4.0,0.641,0,MMMBop,Hanson
1760,0.0565,0.78,236827,0.69,8.19e-05,1,0.0716,-4.958,0,0.0445,98.002,4.0,0.327,0,Case Of The Ex (Whatcha Gonna Do),Mýa
1761,0.207,0.833,209490,0.677,3.92e-06,4,0.286,-6.413,1,0.103,132.876,4.0,0.731,0,My Love Is Like...Wo - Main Mix/Album Version,Mýa
1762,0.00373,0.592,250173,0.562,3.23e-05,10,0.223,-6.869,0,0.0239,90.16,4.0,0.2,0,Angel of Mine - Radio Mix,Monica
1763,0.243,0.652,294867,0.473,0.0,0,0.134,-7.981,0,0.0313,123.208,4.0,0.36,0,For You I Will,Monica
1764,0.0862,0.621,230733,0.579,0.0,9,0.0827,-8.574,1,0.221,82.897,4.0,0.415,0,Two Wrongs,Wyclef Jean
1765,0.0925,0.685,257173,0.784,0.0,9,0.314,-4.971,1,0.11,90.89,4.0,0.734,0,Take Me As I Am,Wyclef Jean
1766,0.0772,0.733,241133,0.744,0.0,1,0.341,-3.51,1,0.0553,92.515,4.0,0.528,0,Sweetest Girl (Dollar Bill),Wyclef Jean
1767,0.0138,0.701,283093,0.457,0.0,8,0.054,-8.562,0,0.0311,127.925,4.0,0.292,0,Slow Jam,Usher
1768,0.218,0.408,230000,0.582,0.0,11,0.159,-8.305,1,0.0508,114.926,5.0,0.34,0,Ironic - 2015 Remastered,Alanis Morissette
1769,0.0227,0.816,247840,0.5,1.53e-06,1,0.0733,-4.551,1,0.03,124.037,4.0,0.654,0,U Got It Bad,Usher
1770,0.257,0.662,223440,0.507,0.0,5,0.0465,-8.238,1,0.118,86.412,4.0,0.652,0,My Boo,Usher
1771,0.466,0.635,244160,0.54,0.0,7,0.0524,-8.122,1,0.0246,99.99,4.0,0.586,0,Don't Love You No More (I'm Sorry),Craig David
1772,0.163,0.622,249093,0.593,0.0,7,0.0979,-8.352,0,0.0916,94.364,4.0,0.595,0,Let Me Love You,Mario
1773,0.00541,0.538,214200,0.677,0.0,0,0.236,-6.099,1,0.187,132.346,5.0,0.919,0,Just a Friend 2002 - Radio Edit,Mario
1774,0.273,0.713,271333,0.678,0.0,5,0.149,-3.525,0,0.102,138.009,4.0,0.738,0,Say My Name,Destiny's Child
1775,0.00543,0.771,230200,0.685,0.00157,1,0.0537,-4.639,1,0.0567,88.997,4.0,0.683,0,"Jumpin', Jumpin'",Destiny's Child
1776,0.362,0.73,221133,0.602,3.69e-06,6,0.169,-3.782,0,0.206,97.954,4.0,0.932,0,"Independent Women, Pt. I",Destiny's Child
1777,0.139,0.845,256027,0.576,0.0,11,0.0764,-5.15,0,0.153,127.641,4.0,0.455,0,"Bills, Bills, Bills",Destiny's Child
1778,0.102,0.721,263440,0.723,4.4e-06,2,0.0651,-7.08,0,0.0631,88.933,4.0,0.769,0,No More (Baby I'ma Do Right),3LW
1779,0.0382,0.518,300573,0.666,2.47e-05,0,0.289,-5.306,1,0.0313,130.048,4.0,0.254,0,Summer Is Over feat. Sara Bareilles,Jon McLaughlin
1780,0.201,0.415,251640,0.661,0.0,7,0.143,-4.629,1,0.0296,156.177,4.0,0.283,0,Beautiful Disaster,Jon McLaughlin
1781,0.245,0.319,252053,0.664,0.0,1,0.0812,-4.85,1,0.0357,112.377,5.0,0.441,0,Human,Jon McLaughlin
1782,0.787,0.386,226840,0.248,1.49e-06,11,0.143,-11.42,1,0.0291,106.259,3.0,0.153,0,So Close,Jon McLaughlin
1783,0.0193,0.439,206000,0.906,0.0,3,0.373,-4.8,1,0.0439,161.905,4.0,0.69,0,In Love With a Girl,Gavin DeGraw
1784,0.789,0.764,224987,0.348,0.0,9,0.0997,-7.98,1,0.0643,119.651,4.0,0.773,0,Simple Love Song,Anuhea
1785,0.214,0.685,339733,0.607,0.0,11,0.345,-5.301,1,0.0431,125.011,4.0,0.463,0,Honeymoon Avenue,Ariana Grande
1786,0.413,0.454,194707,0.521,0.0,7,0.119,-4.143,1,0.0285,72.28,4.0,0.231,0,Tattooed Heart,Ariana Grande
1787,0.831,0.4,327773,0.337,0.0,2,0.0934,-7.404,1,0.0355,108.196,5.0,0.354,0,Almost Is Never Enough,Nathan Sykes
1788,0.789,0.664,145707,0.32,0.0,4,0.152,-7.356,1,0.0322,141.916,3.0,0.71,0,Perfect Harmony,Rags Cast
1789,0.268,0.562,235947,0.659,0.0,10,0.133,-5.234,1,0.0824,87.539,4.0,0.246,0,Pyramid (feat. Iyaz),Charice
1790,0.74,0.637,233000,0.659,0.0,3,0.227,-6.964,1,0.0409,102.029,4.0,0.531,0,Best Friend,Jason Chen
1791,0.962,0.47,246896,0.271,0.0,8,0.106,-8.335,1,0.0392,129.623,4.0,0.396,0,Over And Over Again,Nathan Sykes
1792,0.126,0.758,222733,0.699,0.0,0,0.0643,-4.217,1,0.051,95.011,4.0,0.724,0,Put Your Arms Around Me,Natasha Bedingfield
1793,0.0269,0.704,196853,0.604,0.0,1,0.0835,-4.865,1,0.0308,115.48,4.0,0.486,0,Try Everything,Shakira
1794,0.39,0.712,181880,0.62,0.0,4,0.0994,-4.187,1,0.0888,99.953,4.0,0.519,0,Starving,Hailee Steinfeld
1795,0.00406,0.616,206013,0.709,2.56e-06,10,0.501,-6.134,1,0.0312,122.984,4.0,0.545,0,I Dare You,Bea Miller
1796,0.771,0.658,241813,0.566,0.0,7,0.167,-6.179,1,0.0259,80.035,4.0,0.513,0,Force of Nature,Bea Miller
1797,0.0305,0.555,187973,0.79,0.0,3,0.094,-5.777,1,0.0507,79.016,4.0,0.519,0,Perfect Picture,Bea Miller
1798,0.0278,0.51,164347,0.708,3.86e-06,9,0.117,-3.092,0,0.051,188.058,4.0,0.767,0,Tangled Up In Me,Skye Sweetnam
1799,0.0273,0.487,208360,0.759,0.0,11,0.165,-4.849,1,0.0405,80.958,4.0,0.238,0,Why Can't I?,Liz Phair
1800,0.0901,0.635,225400,0.977,2.61e-06,5,0.241,-3.213,0,0.0588,111.955,4.0,0.431,0,God Is a DJ,P!nk
1801,0.0637,0.406,224848,0.638,0.0,9,0.107,-6.085,0,0.13,177.916,4.0,0.404,0,Save My Soul,JoJo
1802,0.0368,0.277,244413,0.604,0.0,0,0.365,-3.778,0,0.062,199.519,3.0,0.28,0,Mad Love.,JoJo
1803,0.19,0.776,239880,0.507,0.0,9,0.12,-5.752,0,0.0405,98.051,4.0,0.51,0,Secret Love,JoJo
1804,0.122,0.498,197847,0.586,0.0,6,0.106,-5.936,1,0.31,81.945,4.0,0.489,0,Dear No One,Tori Kelly
1805,0.466,0.657,204960,0.485,0.0,3,0.0889,-5.634,0,0.0672,135.805,4.0,0.402,0,First Heartbreak,Tori Kelly
1806,0.104,0.652,249960,0.621,5.3e-06,9,0.0382,-8.677,0,0.263,169.983,4.0,0.647,0,Video,India.Arie
1807,0.152,0.494,227928,0.542,0.0,6,0.101,-6.995,1,0.0277,81.34,4.0,0.246,0,"Beauty and the Beast - From ""Beauty and the Beast""",Ariana Grande
1808,0.0458,0.732,241387,0.772,0.0,11,0.76,-7.974,0,0.0382,130.14,4.0,0.763,0,I2I,Tevin Campbell
1809,0.00411,0.557,242973,0.796,0.0,3,0.0951,-4.147,1,0.0482,127.999,4.0,0.452,0,Confetti Falling,Big Time Rush
1810,0.211,0.627,245200,0.669,2.72e-06,0,0.111,-9.985,1,0.0412,94.029,4.0,0.5,0,You Gotta Be,Des'ree
1811,0.429,0.616,169307,0.401,0.0,0,0.161,-7.318,1,0.0344,143.75,4.0,0.354,0,Can't Blame a Girl for Trying,Sabrina Carpenter
1812,0.00486,0.586,192720,0.637,2.97e-06,8,0.112,-6.621,1,0.0274,88.025,4.0,0.331,0,Eyes Wide Open,Sabrina Carpenter
1813,0.00397,0.763,187960,0.569,7.85e-05,6,0.0755,-5.585,1,0.0401,122.988,4.0,0.751,0,"Wildside - From ""Adventures in Babysitting""",Sofia Carson
1814,0.256,0.539,243773,0.658,0.0,0,0.286,-5.109,1,0.0295,136.357,3.0,0.494,0,Can I Have This Dance,High School Musical Cast
1815,0.4,0.679,266867,0.657,0.0,5,0.0497,-9.897,1,0.0255,97.8,4.0,0.558,0,Hold On,Wilson Phillips
1816,0.0156,0.627,164840,0.871,4.63e-06,1,0.23,-4.403,0,0.0336,129.059,4.0,0.677,0,Be My Baby,Bea Miller
1817,0.828,0.717,260187,0.32,0.0,3,0.107,-8.393,1,0.0283,107.946,4.0,0.331,0,Photograph (feat. Bea Miller),Boyce Avenue
1818,0.41,0.694,244189,0.472,0.0,8,0.233,-8.62,1,0.0281,95.002,4.0,0.466,0,Closer (feat. Sarah Hyland),Boyce Avenue
1819,0.299,0.51,178320,0.602,0.0,3,0.126,-6.317,1,0.0616,148.077,4.0,0.305,0,"Flashlight (Sweet Life Mix) - From ""Pitch Perfect 2"" Soundtrack",Hailee Steinfeld
1820,0.382,0.428,291640,0.514,0.0,7,0.186,-5.021,1,0.0271,135.819,4.0,0.141,0,From This Moment On,Shania Twain
1821,0.45,0.551,212560,0.527,0.0,3,0.0867,-7.119,1,0.0302,133.758,4.0,0.662,0,You're Still The One,Shania Twain
1822,0.0136,0.523,214827,0.828,0.000255,1,0.165,-4.696,1,0.0762,96.952,4.0,0.473,0,Everywhere,Michelle Branch
1823,0.00509,0.571,234147,0.89,0.0,9,0.0769,-1.6,1,0.0395,110.958,4.0,0.725,0,Just The Girl,The Click Five
1824,0.0535,0.5,217440,0.802,0.0,2,0.103,-4.205,1,0.104,174.039,4.0,0.743,0,Pieces Of Me,Ashlee Simpson
1825,0.000668,0.493,202496,0.956,0.0,1,0.416,-4.221,0,0.138,160.006,4.0,0.467,0,She Looks So Perfect,5 Seconds of Summer
1826,0.00216,0.659,216454,0.9,0.0,4,0.111,-4.856,1,0.0317,118.04,4.0,0.882,0,She's Kinda Hot,5 Seconds of Summer
1827,0.0236,0.92,293827,0.654,0.0158,11,0.0359,-3.051,0,0.0401,117.046,4.0,0.856,0,Billie Jean,Michael Jackson
1828,0.0491,0.779,258040,0.867,7.98e-06,3,0.197,-3.704,0,0.0457,138.858,4.0,0.918,0,Beat It - Single Version,Michael Jackson
1829,0.11,0.758,198507,0.927,0.0285,9,0.374,-2.768,1,0.0509,115.076,4.0,0.953,0,Black or White - Single Version,Michael Jackson
1830,0.0367,0.608,297400,0.816,0.000554,1,0.116,-5.926,1,0.11,114.484,4.0,0.497,0,The Way You Make Me Feel,Michael Jackson
1831,0.43,0.794,319307,0.798,1.15e-05,8,0.114,-5.639,1,0.0366,100.338,4.0,0.268,0,Man In The Mirror,Michael Jackson
1832,0.23,0.888,238733,0.815,0.000424,11,0.127,-4.909,0,0.0404,127.273,4.0,0.96,0,P.Y.T. (Pretty Young Thing),Michael Jackson
1833,0.00388,0.492,186867,0.797,0.0,11,0.466,-4.666,1,0.0388,79.513,4.0,0.533,0,Ultimate,Lindsay Lohan
1834,0.107,0.632,249147,0.518,0.0,6,0.354,-6.126,1,0.0313,90.007,4.0,0.45,0,If I Were a Boy,Beyoncé
1835,0.143,0.658,252053,0.696,0.0,3,0.131,-4.293,1,0.0707,85.998,4.0,0.655,0,With You,Chris Brown
1836,0.0371,0.672,278036,0.819,0.000184,11,0.203,-4.457,1,0.0463,120.013,4.0,0.452,0,Forever,Chris Brown
1837,0.309,0.421,285120,0.407,0.000961,10,0.11,-7.445,1,0.0267,139.028,3.0,0.168,0,A Thousand Years,Christina Perri
1838,0.0345,0.589,207145,0.83,0.0,1,0.344,-5.547,1,0.0984,94.999,4.0,0.595,0,Gave Me Something,Jess Glynne
1839,0.00159,0.642,227344,0.823,0.0,0,0.0776,-5.717,1,0.0289,122.977,4.0,0.441,0,Hold My Hand,Jess Glynne
1840,0.106,0.677,152333,0.437,0.0,4,0.0897,-7.413,1,0.0322,108.054,4.0,0.455,0,"When Will My Life Begin - From ""Tangled""/Soundtrack Version",Mandy Moore
1841,0.845,0.24,224240,0.16,0.0,5,0.0842,-14.213,1,0.0301,92.742,4.0,0.199,0,"I See the Light - From ""Tangled""/Soundtrack Version",Mandy Moore
1842,0.0647,0.575,244667,0.886,0.000187,5,0.709,-5.182,1,0.034,96.308,4.0,0.608,0,Torn,Natalie Imbruglia
1843,0.197,0.794,281773,0.891,9.04e-05,1,0.136,-6.918,1,0.0439,104.315,4.0,0.813,0,Ain't Nobody,Chaka Khan
1844,0.0029,0.555,271560,0.63,0.00681,4,0.336,-13.11,1,0.0353,128.661,4.0,0.488,0,Dreams,The Cranberries
1845,0.307,0.556,251253,0.517,0.00115,9,0.077,-8.769,1,0.0287,169.938,4.0,0.779,0,I Knew I Loved You,Savage Garden
1846,0.413,0.625,270333,0.426,0.0,2,0.116,-8.392,0,0.0271,110.018,4.0,0.123,0,Un-Break My Heart,Toni Braxton
1847,0.0704,0.689,269173,0.677,0.0,0,0.0877,-6.36,1,0.0326,153.919,4.0,0.265,0,Breathe Again,Toni Braxton
1848,0.0117,0.852,267440,0.563,1.96e-05,10,0.119,-8.663,0,0.0377,92.112,4.0,0.887,0,You're Makin' Me High,Toni Braxton
1849,0.371,0.814,268040,0.431,0.0,8,0.335,-9.125,1,0.0936,129.957,4.0,0.546,0,My Little Secret,Xscape
1850,0.0527,0.701,255453,0.383,0.0,10,0.0525,-9.016,1,0.0284,135.877,4.0,0.241,0,One Of Those Love Songs,Xscape
1851,0.415,0.773,256720,0.309,0.00014,7,0.111,-8.5,0,0.0339,128.105,4.0,0.411,0,Softest Place On Earth,Xscape
1852,0.311,0.657,260427,0.456,0.0,0,0.0922,-8.917,1,0.0345,115.4,4.0,0.181,0,The Arms of the One Who Loves You,Xscape
1853,0.00947,0.739,261933,0.947,2.99e-05,11,0.326,-1.915,0,0.0412,88.009,4.0,0.762,0,He Wasn't Man Enough,Toni Braxton
1854,0.259,0.534,249813,0.642,0.0,9,0.29,-3.971,1,0.0504,92.963,4.0,0.139,0,Secret Love Song,Little Mix
1855,0.784,0.485,180640,0.332,0.000122,4,0.146,-9.244,1,0.0338,130.813,4.0,0.255,0,I Can't Fall in Love Without You,Zara Larsson
1856,0.965,0.71,275280,0.0565,0.0,7,0.0889,-15.099,1,0.0534,123.994,4.0,0.352,0,Lost Boy,Ruth B.
1857,0.524,0.849,203720,0.531,0.0,7,0.0693,-5.534,1,0.258,91.927,4.0,0.771,0,Yesterday,Atmosphere
1858,0.622,0.413,168480,0.439,0.00562,10,0.0704,-8.537,1,0.031,97.942,4.0,0.336,0,Honest,Joseph
1859,0.904,0.513,193917,0.274,9.27e-06,0,0.1,-13.577,1,0.0289,129.834,4.0,0.381,0,When Will I Learn,Kina Grannis
1860,0.701,0.447,171046,0.288,1.56e-06,4,0.0915,-9.131,1,0.0298,139.522,4.0,0.352,0,Lady Brain,The Harmaleighs
1861,0.265,0.546,201413,0.76,7.47e-05,8,0.0948,-6.763,1,0.0428,151.456,4.0,0.461,0,Cleopatra,The Lumineers
1862,0.286,0.614,264151,0.549,2.64e-06,5,0.142,-6.986,1,0.0516,77.926,4.0,0.255,0,Heavy,Birdtalker
1863,0.0299,0.604,203310,0.841,0.00382,1,0.136,-5.145,1,0.0423,138.976,4.0,0.585,0,Celeste,Ezra Vine
1864,0.859,0.606,201333,0.411,0.00247,1,0.252,-11.765,1,0.0316,117.819,4.0,0.234,0,Don't Say,Lullanas
1865,0.323,0.661,186492,0.544,0.0222,7,0.0871,-11.193,1,0.0304,139.012,4.0,0.307,0,Like Home,Colin & Caroline
1866,0.395,0.644,195107,0.523,0.0,4,0.093,-7.66,1,0.0378,95.966,4.0,0.453,0,I Know,Sammy Brue
1867,0.208,0.645,150706,0.52,0.0,1,0.0842,-7.417,1,0.0576,169.986,4.0,0.395,0,Adventurers,Holley Maher
1868,0.0897,0.499,195000,0.94,7.28e-05,0,0.109,-2.741,1,0.0332,112.02,4.0,0.451,0,Back to You,WILD
1869,0.185,0.52,238093,0.497,0.00785,2,0.109,-9.925,1,0.0403,148.895,4.0,0.41,0,Memorial Day,The Accidentals
1870,0.0754,0.655,202163,0.873,0.0,7,0.105,-4.992,0,0.0692,130.018,4.0,0.571,0,Fire,Majozi
1871,0.245,0.602,156360,0.771,0.0,3,0.107,-4.494,1,0.04,125.024,4.0,0.387,0,I Keep Ticking On,The Harmaleighs
1872,0.266,0.626,233760,0.601,0.00405,2,0.112,-6.4,1,0.0309,120.046,4.0,0.187,0,Automatic,Castro
1873,0.58,0.599,245960,0.699,0.276,1,0.108,-7.588,0,0.1,120.927,4.0,0.312,0,Ohio - filous Remix,Damien Jurado
1874,0.0331,0.678,198760,0.783,1.51e-05,7,0.134,-4.672,0,0.0828,102.0,4.0,0.687,0,I Took A Pill In Ibiza - Seeb Remix,Mike Posner
1875,0.0816,0.611,152869,0.487,0.116,2,0.111,-10.629,1,0.0275,105.034,3.0,0.667,0,Bath Salts,Travis Hayes
1876,0.994,0.206,336000,0.0347,0.828,1,0.131,-25.351,1,0.0431,67.584,4.0,0.0378,0,"Nocturne No.1 In B Flat Minor, Op.9 No.1",Frédéric Chopin
1877,0.00832,0.64,268360,0.864,0.0,7,0.123,-6.576,1,0.0315,102.026,4.0,0.735,0,Semi-Charmed Life,Third Eye Blind
1878,0.211,0.581,272507,0.817,1.42e-06,0,0.246,-6.542,1,0.0382,141.607,4.0,0.772,0,Mr. Jones,Counting Crows
1879,0.00162,0.543,256733,0.912,2.1e-06,7,0.0565,-10.71,1,0.0601,103.731,4.0,0.83,0,Two Princes,Spin Doctors
1880,9.24e-05,0.547,239227,0.693,5.46e-05,0,0.113,-8.786,1,0.0353,119.567,4.0,0.581,0,Save Tonight,Eagle-Eye Cherry
1881,0.00117,0.464,236067,0.785,1.46e-06,6,0.328,-7.42,0,0.0436,153.005,4.0,0.505,0,Hey Jealousy,Gin Blossoms
1882,0.000372,0.615,185093,0.657,0.0204,7,0.132,-6.873,1,0.029,109.95,4.0,0.78,0,Good,Better Than Ezra
1883,0.00131,0.417,263280,0.946,0.0,10,0.154,-4.056,0,0.0507,95.245,4.0,0.501,0,If You Could Only See,Tonic
1884,0.171,0.618,300773,0.896,0.0,2,0.0875,-5.357,1,0.0307,113.961,4.0,0.727,0,You Get What You Give,New Radicals
1885,0.00913,0.638,238093,0.666,0.000843,8,0.111,-7.056,0,0.0233,100.01,4.0,0.474,0,Why I'm Here,Oleander
1886,0.00468,0.499,134200,0.873,0.0,6,0.165,-3.902,1,0.0386,142.726,4.0,0.869,0,Lump,The Presidents Of The United States Of America
1887,0.0108,0.743,243333,0.67,0.0702,1,0.22,-4.547,0,0.0293,110.832,4.0,0.934,0,Someday - Remastered,Sugar Ray
1888,0.0558,0.6,196116,0.811,6.82e-06,5,0.109,-7.693,1,0.0788,124.303,4.0,0.601,0,All I Want,Toad The Wet Sprocket
1889,0.0067,0.42,238667,0.672,0.0,6,0.108,-7.902,1,0.027,168.019,4.0,0.459,0,Push,Matchbox Twenty
1890,0.16,0.561,295493,0.555,0.0,11,0.114,-9.734,0,0.0287,134.369,4.0,0.509,0,What's Up?,4 Non Blondes
1891,0.000891,0.481,189333,0.94,0.0,7,0.0939,-5.204,1,0.066,96.493,4.0,0.643,0,Absolutely (Story of a Girl) - Radio Mix,Nine Days
1892,0.417,0.566,132307,0.804,0.0,6,0.112,-5.783,1,0.0364,149.989,4.0,0.868,0,Roll To Me,Del Amitri
1893,0.0437,0.637,208493,0.846,0.0,1,0.105,-3.663,1,0.0346,103.119,4.0,0.596,0,Hey Leonardo (She Likes Me For Me),Blessid Union Of Souls
1894,0.114,0.483,219467,0.818,0.0,11,0.367,-7.666,1,0.0444,175.668,4.0,0.69,0,Inside Out,Eve 6
1895,0.219,0.701,144333,0.261,0.0,0,0.0821,-19.846,1,0.0938,97.042,4.0,0.895,0,Blister in the Sun - 2002 Remastered Version,Violent Femmes
1896,0.00971,0.498,215573,0.685,0.775,3,0.365,-11.795,1,0.0394,112.49,4.0,0.781,0,Cannonball,The Breeders
1897,0.00133,0.291,289907,0.79,5.61e-06,11,0.0811,-5.683,0,0.0363,155.667,3.0,0.493,0,Iris,The Goo Goo Dolls
1898,0.0271,0.48,164467,0.891,3.24e-06,2,0.185,-5.001,1,0.0332,123.961,4.0,0.646,0,Into Your Arms,The Lemonheads
1899,0.25,0.58,235173,0.575,1.83e-05,3,0.0813,-7.72,1,0.0231,92.934,4.0,0.372,0,Mmm Mmm Mmm Mmm,Crash Test Dummies
1900,0.35,0.926,199853,0.916,6.17e-06,10,0.0234,-2.221,0,0.0929,110.007,4.0,0.903,0,Hollaback Girl,Gwen Stefani
1901,0.0584,0.967,242733,0.583,0.0,7,0.0519,-5.562,0,0.0789,117.0,4.0,0.965,0,SexyBack,Justin Timberlake
1902,0.0823,0.741,289133,0.748,0.0,0,0.34,-6.299,1,0.0264,127.965,4.0,0.616,0,I Gotta Feeling,The Black Eyed Peas
